[2025-05-13 23:36:35,179][INFO]:  KiCad Pcb Converter: Attribute name 'Silkscreen' from line 9600 need to be changed to 'SILKSCREEN'
[2025-05-13 23:36:35,248][INFO]:  Finished processing document: 'Z:/Projekte/OpenHornet/OpenHornet/ECAD/PCBs/ABSIS/ABSIS_ALE/ABSIS_ALE.kicad_pcb'
[2025-05-13 23:36:35,248][INFO]:  Reading document: ABSIS_ALE.kicad_sch
[2025-05-13 23:36:35,248][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 152
[2025-05-13 23:36:35,248][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 302
[2025-05-13 23:36:35,248][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 464
[2025-05-13 23:36:35,248][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 613
[2025-05-13 23:36:35,248][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 737
[2025-05-13 23:36:35,248][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 838
[2025-05-13 23:36:35,248][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 995
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 1414
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 1940
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 2123
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 2220
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 2503
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 2604
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 2887
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 3112
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 3569
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 3670
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 3848
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'hide' of parentNode 'pin' at line: 3953
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 3970
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'hide' of parentNode 'pin' at line: 4075
[2025-05-13 23:36:35,249][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 4092
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'hide' of parentNode 'pin' at line: 4197
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 4214
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'hide' of parentNode 'pin' at line: 4295
